marathi_word,sentiment_label,pos_score,neg_score,obj_score,english_translation,synset_id,pos
भाषांतरित_रचना,neutral,0.0,0.0,0.0,translated_,27,noun
व्याख्या,+,0.0625,0.0,0.9375,definition,62,noun
विनिमय_व्यापार,neutral,0.007352941176470588,0.051470588235294115,0.9411764705882353,exchange,62,noun
कार्यारंभ,neutral,0.0,0.0,1.0,task,52,noun
कार्य_आरंभ,neutral,0.0,0.0,0.0,work_reg,52,noun
धार्मिक_कृत्य,neutral,0.0,0.0,1.0,dysfunction,58,noun
धार्मिक_कर्म,neutral,0.0,0.0,0.0,religious_,58,noun
धार्मिक_कार्य,neutral,0.0,0.0,1.0,faith,58,noun
मंगलोत्सव,neutral,0.0,0.0,0.0,marshotsav,58,noun
यजन,neutral,0.0,0.0,0.0,yanjan,58,noun
होमहवन,neutral,0.0,0.0,1.0,homework,58,noun
यज्ञ,neutral,0.027777777777777776,0.06944444444444445,0.9027777777777778,sacrifice,58,noun
संकल्प_करणे,neutral,0.0,0.0,0.0,concept_,155,noun
संकल्प_सोडणे,neutral,0.0,0.0,0.0,to impose,155,noun
संशोधन,neutral,0.0,0.0,1.0,research,62,noun
शोध,+,0.1875,0.0,0.8125,discovery,62,noun
अनुकृत,-,0.0,0.75,0.25,unwilling,101,adjective
अनुसृत,-,0.0,0.625,0.375,scathing,101,adjective
अनुसारित,+,0.0625,0.0,0.9375,according to,101,adjective
विचार,+,0.125,0.04411764705882353,0.8308823529411765,thought,52,noun
चिंतन,+,0.125,0.0,0.875,contemplation,52,noun
घृणा,-,0.16666666666666666,0.375,0.4583333333333333,disgust,155,noun
तिरस्कार,-,0.125,0.34375,0.53125,contempt,155,noun
विरक्ती,-,0.0,0.75,0.25,disinfection,155,noun
निवृत्ती,neutral,0.0,0.0,1.0,retirement,155,noun
वैराग्य,-,0.075,0.275,0.65,nervous,155,noun
अनासक्ती,-,0.0,0.5,0.5,unwillingness,155,noun
निरिच्छता,+,0.5,0.125,0.375,absoluteness,155,noun
निरभिलाषा,neutral,0.125,0.125,0.75,unbeaten,155,noun
अनुवादित,neutral,0.0,0.0,1.0,translated,101,adjective
भाषांतरित,neutral,0.0,0.0,1.0,translated,101,adjective
मूळ_रचना,neutral,0.0,0.0,0.0,original_,27,noun
निरोप,neutral,0.0,0.0,1.0,goodbye,61,noun
सांगावा,neutral,0.0,0.0,0.0,should be told,61,noun
संदेश,neutral,0.0,0.0,1.0,message,61,noun
साहित्यकृती,neutral,0.0,0.0,1.0,literature,27,noun
स्पष्टीकरण,+,0.08333333333333333,0.0,0.9166666666666666,explanation,61,noun
खुलासा,neutral,0.0,0.0,1.0,disclosure,61,noun
उलगडा,+,0.125,0.0,0.875,elastic,61,noun
क्रियापद,neutral,0.0,0.0,1.0,verb,159,noun
क्रिया,neutral,0.052083333333333336,0.010416666666666666,0.9375,action,159,noun
सुरूवात,neutral,0.015625,0.0546875,0.9296875,beginning,150,noun
उगम,-,0.140625,0.21875,0.640625,rage,150,noun
उत्पत्ती,neutral,0.0,0.0,1.0,origin,150,noun
बीज,neutral,0.0,0.0,1.0,seed,150,noun
मूळ,neutral,0.0,0.0,1.0,root,150,noun
विखुरलेला,-,0.015625,0.09375,0.890625,scattered,111,adjective
असंगठित,+,0.25,0.125,0.625,incandescent,111,adjective
संगठनहीन,+,0.13157894736842105,0.0,0.868421052631579,live,111,adjective
अखाद्य_पदार्थ,neutral,0.0,0.0,0.0,authylat_,26,noun
अखाद्य_वस्तू,+,0.15625,0.03125,0.8125,identity,26,noun
अभक्ष्य_वस्तू,neutral,0.0,0.0,1.0,abstraction,26,noun
अभक्ष्य_पदार्थ,neutral,0.0,0.0,0.0,identical_,26,noun
अभोज्य_वस्तू,-,0.0625,0.1875,0.75,nuisance,26,noun
अंजीर,neutral,0.0,0.0,1.0,fig,23,noun
अंजीर_वृक्ष,neutral,0.0,0.0,1.0,fig,23,noun
इतर,-,0.09375,0.3125,0.59375,other,106,adjective
अन्य,-,0.09375,0.3125,0.59375,other,106,adjective
आणखी,neutral,0.0,0.0,1.0,more,106,adjective
दुसरा,-,0.0,0.125,0.875,another,106,adjective
परका,neutral,0.125,0.16666666666666666,0.7083333333333334,strange,149,noun
बाहेरचा,-,0.0,0.075,0.925,external,149,noun
तिर्‍हाइत,neutral,0.0,0.0,0.0,thirpiece,149,noun
आर्यसमाज,neutral,0.0,0.0,0.0,aryas,149,noun
वैकल्पिक,neutral,0.0,0.0,1.0,optional,92,adjective
पर्यायी,neutral,0.0625,0.0625,0.875,alternative,92,adjective
ऐच्छिक,-,0.09375,0.1875,0.71875,voluntary,92,adjective
अपंग,-,0.0,0.325,0.675,handicapped,92,adjective
अधू,+,0.25,0.1875,0.5625,incomplete,92,adjective
विकलांग,-,0.0,0.40625,0.59375,disabled,92,adjective
औरस,neutral,0.0,0.041666666666666664,0.9583333333333334,auras,92,adjective
अस्सल,+,0.32966666666666666,0.212,0.4583333333333333,genuine,92,adjective
खाजगी,neutral,0.1,0.075,0.825,private,92,adjective
खासगी,neutral,0.1,0.075,0.825,private,92,adjective
व्यक्तिगत,+,0.08333333333333333,0.0,0.9166666666666666,personal,92,adjective
वैयक्तिक,+,0.08333333333333333,0.0,0.9166666666666666,personal,92,adjective
स्वीय,+,0.40625,0.0,0.59375,acceptable,92,adjective
नल्ल,neutral,0.0,0.0,0.0,nal,92,adjective
स्वरचित,neutral,0.0,0.0,1.0,vocational,101,adjective
नातेवाईक,-,0.0625,0.125,0.8125,relative,20,noun
आप्त,-,0.0,0.2916666666666667,0.7083333333333334,disaster,20,noun
नातलग,-,0.0625,0.125,0.8125,relative,20,noun
संबंधी,+,0.125,0.0,0.875,corresponding,20,noun
भाऊबंद,neutral,0.025,0.0,0.975,brothers,20,noun
आप्तेष्ट,-,0.041666666666666664,0.7291666666666666,0.22916666666666666,miserable,20,noun
स्वकीय,+,0.25,0.0,0.75,selfish,92,adjective
आपला,neutral,0.0,0.0,0.0,your,92,adjective
स्वदेशी,neutral,0.0,0.0,1.0,indigenous,92,adjective
देशी,neutral,0.0,0.0,1.0,indigenous,92,adjective
स्वपक्षीय,neutral,0.03125,0.03125,0.9375,rustic,92,adjective
अपकीर्ती,-,0.0,0.625,0.375,disadvantage,45,noun
कुख्याती,-,0.0,0.875,0.125,notorious,45,noun
कुप्रसिद्धी,neutral,0.0,0.0,0.0,kuprasiddhi,45,noun
बदनामी,-,0.25,0.375,0.375,defamation,45,noun
दुष्कीर्ती,-,0.0,0.625,0.375,poverty,45,noun
अब्रुनुकसानी,neutral,0.0,0.0,0.0,abrunukani,45,noun
अपराध,-,0.0,0.1875,0.8125,crime,59,noun
गुन्हा,-,0.0,0.1875,0.8125,crime,59,noun
अपराधी,-,0.09375,0.4375,0.46875,criminal,101,adjective
गुन्हेगार,-,0.09375,0.4375,0.46875,criminal,101,adjective
दोषी,-,0.3125,0.4375,0.25,guilty,101,adjective
पेटी,neutral,0.038461538461538464,0.009615384615384616,0.9519230769230769,box,27,noun
संवादिनी,+,0.08333333333333333,0.0,0.9166666666666666,civil,27,noun
हारमोनियम,neutral,0.0,0.0,1.0,harmonium,27,noun
अपराह्न,neutral,0.25,0.25,0.5,unnecessary,51,noun
तिसरा_प्रहर,neutral,0.0,0.0,0.0,third_proof,51,noun
अपवाद,-,0.0,0.375,0.625,exception,53,noun
अजाणता_अपराध,-,0.0,0.359375,0.640625,unknown,59,noun
कलंक,neutral,0.0625,0.03125,0.90625,stigma,62,noun
काळिमा,neutral,0.0,0.0,0.0,kalima,62,noun
ठपका,-,0.0,0.375,0.625,reprimand,62,noun
बट्टा,neutral,0.0,0.0,0.0,sabotal,62,noun
डाग,-,0.0,0.09722222222222222,0.9027777777777778,stain,62,noun
आरोप,-,0.0625,0.1875,0.75,accusation,62,noun
टेपर,neutral,0.0,0.0,0.0,tarper,62,noun
अशोधित,-,0.0,0.625,0.375,unclean,101,adjective
अशुद्ध,-,0.0,0.625,0.375,unclean,101,adjective
उष्टा,+,0.0625,0.0,0.9375,breeze,101,adjective
उच्छिष्ट,neutral,0.109375,0.09375,0.796875,exhausted,101,adjective
अपशकुन,-,0.125,0.75,0.125,ominous,166,noun
दुश्चिन्ह,neutral,0.0,0.0,1.0,superintendent,166,noun
अनिष्टसूचक,-,0.25,0.625,0.125,undeserved,166,noun
अवलक्षण,neutral,0.025,0.05,0.925,determination,166,noun
कुलक्षण,neutral,0.08333333333333333,0.125,0.7916666666666666,acknowledgment,166,noun
अपशब्द,neutral,0.0,0.0,1.0,vocabulary,61,noun
दुरूक्ती,neutral,0.03125,0.015625,0.953125,repair,61,noun
अपभाषण,neutral,0.0,0.0,1.0,disseminate,61,noun
कुशब्द,neutral,0.0,0.0,1.0,vocabulary,61,noun
दुर्वचन,-,0.0,0.34375,0.65625,misconduct,61,noun
कुबोल,neutral,0.0,0.0,0.0,kubol,61,noun
काम,neutral,0.03308823529411765,0.014705882352941176,0.9522058823529411,work,52,noun
कर्म,neutral,0.0,0.0,1.0,karma,52,noun
कार्य,neutral,0.0,0.0,1.0,task,52,noun
कृत्य,neutral,0.05,0.016666666666666666,0.9333333333333333,act,52,noun
कृती,neutral,0.052083333333333336,0.010416666666666666,0.9375,action,52,noun
पापकर्म,neutral,0.0,0.041666666666666664,0.9583333333333334,peripheral,59,noun
पापाचार,neutral,0.0,0.0,1.0,sinner,59,noun
सण,neutral,0.25,0.25,0.5,festive,58,noun
पियानो,-,0.0,0.09375,0.90625,piano,27,noun
एक,+,0.18055555555555555,0.09722222222222222,0.7222222222222222,one,106,adjective
एकसंध,neutral,0.03125,0.046875,0.921875,united,111,adjective
लोक,neutral,0.0,0.0,1.0,people,149,noun
जनता,neutral,0.0,0.03125,0.96875,public,149,noun
जन,neutral,0.0,0.03125,0.96875,public,149,noun
उद्धट,-,0.0,0.75,0.25,ungodly,101,adjective
असभ्य,-,0.0,0.625,0.375,unbearable,101,adjective
उर्मट,+,0.22115384615384615,0.15384615384615385,0.625,warm,101,adjective
बेपर्वा,-,0.125,0.75,0.125,reckless,101,adjective
धृष्ट,neutral,0.1,0.058333333333333334,0.8416666666666667,fast,101,adjective
अशिष्ट,-,0.25,0.4375,0.3125,unreasonable,101,adjective
अविनयशील,-,0.041666666666666664,0.5416666666666666,0.4166666666666667,undesirable,101,adjective
अप्रशस्त,-,0.25,0.75,0.0,uneducated,101,adjective
अभद्र,-,0.0,0.75,0.25,abhorrent,101,adjective
आगाऊ,neutral,0.0,0.0,1.0,in advance,101,adjective
स्वजन,neutral,0.0,0.0,0.0,selfinste,20,noun
कुटुंबीय,neutral,0.0,0.0,1.0,family,20,noun
सगेसोयरे,neutral,0.0,0.0,0.0,sagoy,20,noun
सोयरेधायरे,neutral,0.0,0.0,1.0,solar,20,noun
गणगोत,neutral,0.0,0.0,1.0,mango,20,noun
गोत,neutral,0.034722222222222224,0.024305555555555556,0.9409722222222222,got,20,noun
सजातीय,+,0.75,0.0,0.25,gorgeous,92,adjective
उपायरहित,+,0.5,0.1875,0.3125,remedial,101,adjective
निरुपाय,-,0.125,0.3125,0.5625,unintentional,101,adjective
धडधाकट,+,0.375,0.0,0.625,famous,111,adjective
अव्यंग,-,0.0,0.07142857142857142,0.9285714285714286,incorporated,111,adjective
तुमचा,neutral,0.0,0.0,0.0,your,92,adjective
तुझा,neutral,0.0,0.0,0.0,your,92,adjective
व्यक्ती,neutral,0.0,0.0,1.0,person,20,noun
माणूस,neutral,0.009615384615384616,0.0,0.9903846153846154,man,20,noun
इसम,neutral,0.0,0.0,1.0,ism,20,noun
मनुष्य,neutral,0.009615384615384616,0.0,0.9903846153846154,man,20,noun
पठ्ठा,neutral,0.0,0.0,1.0,plateau,20,noun
पठ्या,neutral,0.0078125,0.0078125,0.984375,plate,20,noun
वेक्ती,neutral,0.0,0.0,0.0,vecta,20,noun
जण,neutral,0.0,0.0,1.0,people,20,noun
परकीय,-,0.0,0.3125,0.6875,foreign,92,adjective
विदेशी,-,0.0,0.3125,0.6875,foreign,92,adjective
परदेशी,neutral,0.0,0.0,1.0,abroad,92,adjective
भिन्नदेशीय,neutral,0.1,0.075,0.825,differential,92,adjective
विरोधी_पक्षीय,-,0.0,0.1875,0.8125,anti -party,92,adjective
विपक्षीय,+,0.25,0.125,0.625,oppressive,92,adjective
अतिथिगृह,neutral,0.0,0.0,1.0,guest,37,noun
जलाशय,neutral,0.0,0.0,1.0,reservoir,37,noun
ओसरी,neutral,0.0,0.0,0.0,oisri,37,noun
पडवी,+,0.0625,0.0,0.9375,faculty,37,noun
ओटा,neutral,0.0,0.0,1.0,ova,37,noun
सोपा,neutral,0.2638888888888889,0.2638888888888889,0.4722222222222222,simple,37,noun
वरांडा,neutral,0.0,0.0,0.0,varanda,37,noun
व्हरांडा,neutral,0.0,0.0,1.0,veranda,37,noun
मुख्य_दरवाजा,neutral,0.0,0.0,0.0,main_,150,noun
मुख्य_द्वार,neutral,0.0,0.0,0.0,main_,150,noun
प्रमुख_द्वार,+,0.375,0.0625,0.5625,prominent,150,noun
प्रमुख_दरवाजा,+,0.375,0.0625,0.5625,prominent,150,noun
मुख्य_मार्ग,neutral,0.0,0.0,0.0,main_way,150,noun
प्रमुख_मार्ग,neutral,0.0,0.0,0.0,major_way,150,noun
मुख्य_दार,neutral,0.0,0.0,0.0,the main_,150,noun
प्रमुख_दार,+,0.375,0.0625,0.5625,prominent,150,noun
ग्रहदशा,-,0.0,0.15625,0.84375,planetary,51,noun
राशिचक्र,+,0.1875,0.0,0.8125,zodiac,149,noun
राशी,+,0.1875,0.0,0.8125,zodiac,149,noun
रास,neutral,0.0125,0.0,0.9875,race,149,noun
ग्रह,neutral,0.0,0.0,1.0,planet,28,noun
पूजनीय,+,0.4375,0.0,0.5625,venerable,92,adjective
पूज्य,neutral,0.0625,0.0625,0.875,worshiper,92,adjective
पूजार्ह,neutral,0.0,0.0,1.0,priest,92,adjective
उपास्य,neutral,0.0625,0.0625,0.875,worshiper,92,adjective
नमाज,neutral,0.025,0.0,0.975,prayer,58,noun
पूजित,neutral,0.20833333333333334,0.16666666666666666,0.625,worshiped,101,adjective
आईवडील,neutral,0.0,0.0,1.0,parents,20,noun
आईबाप,neutral,0.0,0.0,1.0,parents,20,noun
आईबाबा,neutral,0.0,0.0,1.0,parents,20,noun
मायबाप,neutral,0.0,0.0,0.0,mybap,20,noun
मातापिता,neutral,0.0,0.0,1.0,parents,20,noun
समर्थक,neutral,0.0,0.0,1.0,supporter,20,noun
अनुमोदक,-,0.0,0.08333333333333333,0.9166666666666666,permitted,20,noun
ताई,neutral,0.0,0.0,1.0,ton,20,noun
अक्का,neutral,0.0,0.0,1.0,akka,20,noun
जिजी,neutral,0.0,0.0,0.0,jiji,20,noun
सोन्याची_खाण,neutral,0.05357142857142857,0.05357142857142857,0.8928571428571429,gold,37,noun
लोह_भांडार,neutral,0.08333333333333333,0.08333333333333333,0.8333333333333334,iron,37,noun
लोखंड,neutral,0.08333333333333333,0.08333333333333333,0.8333333333333334,iron,31,noun
लोह,neutral,0.08333333333333333,0.08333333333333333,0.8333333333333334,iron,31,noun
प्रतिपक्षी,-,0.0,0.125,0.875,prostitute,20,noun
विपक्षी_विरोधी_पक्षी,-,0.0,0.15625,0.84375,opposition,20,noun
सूर्यवंश,neutral,0.0,0.0,0.0,sunbaid,149,noun
सूर्यकूळ,neutral,0.0,0.0,0.0,sunbaid,149,noun
चंद्रवंश,neutral,0.0,0.0,1.0,lunar eclipse,149,noun
सोमवंश,neutral,0.0,0.0,0.0,somnag,149,noun
सज्जन,+,0.0625,0.0,0.9375,gentleman,20,noun
सुजन,neutral,0.0,0.0,0.0,tinth,20,noun
सालस_व्यक्ती,neutral,0.0,0.0,0.0,salsa_,20,noun
दुर्जन,neutral,0.0,0.0,0.0,durjan,20,noun
दुष्ट,-,0.375,0.625,0.0,unrighteous,20,noun
असाधू,neutral,0.0,0.0,1.0,archive,20,noun
खल,neutral,0.0625,0.09375,0.84375,crush,20,noun
नाव,neutral,0.058333333333333334,0.008333333333333333,0.9333333333333333,name,53,noun
उपाधी,neutral,0.0,0.0,0.0,the title,49,noun
पदवी,-,0.0,0.07142857142857142,0.9285714285714286,degree,49,noun
किताब,neutral,0.008333333333333333,0.0,0.9916666666666667,book,49,noun
बुध,neutral,0.0,0.0,1.0,mercury,28,noun
शुक्र,neutral,0.0,0.0,1.0,sperm,28,noun
गुरू,+,0.125,0.008333333333333333,0.8666666666666667,master,28,noun
बृहस्पती,neutral,0.0,0.0,1.0,jupiter,28,noun
शनी,neutral,0.0,0.03409090909090909,0.9659090909090909,sat,28,noun
शनैश्चर,neutral,0.0,0.0,0.0,shanashyar,28,noun
नेपच्यून,neutral,0.0,0.0,0.0,neopcho,28,noun
वरूण,neutral,0.0,0.0,1.0,vertebra,28,noun
प्लूटो,neutral,0.0,0.0,1.0,pluto,28,noun
कुबेर,neutral,0.0,0.0,0.0,kuber,28,noun
प्रदेश,-,0.0,0.1,0.9,region,37,noun
प्रांत,+,0.0625,0.0,0.9375,province,37,noun
सुभा,+,0.301,0.11566666666666665,0.5833333333333334,goodwill,37,noun
मुलूख,neutral,0.0,0.0,1.0,mulch,37,noun
विभाग,neutral,0.0,0.0,1.0,department,37,noun
जिल्हा,+,0.1875,0.125,0.6875,district,37,noun
परगणा,neutral,0.0,0.0,1.0,abyss,37,noun
ओरडणे,neutral,0.0625,0.0625,0.875,scream,126,verb
किंचाळणे,neutral,0.0625,0.0625,0.875,scream,126,verb
आरडा_करणे,neutral,0.0,0.0,0.0,rug_,126,verb
रडणे,-,0.03125,0.14583333333333334,0.8229166666666666,cry,134,verb
अश्रू_गाळणे,neutral,0.0,0.0,0.0,tear_,134,verb
अश्रू_ढाळणे,neutral,0.0,0.0,0.0,tear_,134,verb
रुदन_करणे,neutral,0.0,0.0,0.0,butbate,134,verb
गाणे,neutral,0.0,0.0,1.0,song,140,verb
कण्हणे,neutral,0.0,0.0,0.0,to get rolled,134,verb
विव्हळणे,neutral,0.0,0.0,0.0,to scrape,134,verb
मुसमुसणे,neutral,0.0,0.0,0.0,to be musker,169,verb
पाणी_येणे,neutral,0.0,0.0,0.0,to show,169,verb
अश्रू_येणे,neutral,0.0,0.0,0.0,to have,169,verb
अश्रू_वाहणे,neutral,0.0,0.0,0.0,to have,169,verb
